Group_id	Spider_classification	Utterance_id	Base_paraphrase	Portuguese_utterance	English_utterance	Domain_value_generic	English_SQL_statement	Portuguese_SQL_statement	Events_cases_classification	Projection_classification	Condition_classification	Condition_group_classification	Purpose_classification	Wh_classification	Ambiguity	Projection_aggregation	Groupby	IUEN	Subselect_condition	Subselect_having	Subselect_from	Subselect_with
94	no_hardness	764	paraphrase	Qual é a quantidade de instâncias de processos em que a atividade 'declaração aprovada pelo responsável pelo orçamento' foi associada ao recurso Eugine ou ao recurso Marie?	How many process instances was the 'declaration approved by budget owner' activity associated with the Eugine resource or the Marie resource?	Value	select count(distinct idcase) from event_log where activity = 'Declaration approved by budget owner' AND (resource = 'Marie' or resource = 'Eugene')	select count(distinct idcase) from event_log where activity = 'Declaração aprovada pelo responsável pelo orçamento' AND (resource = 'Marie' or resource = 'Eugene')	cases	case	activity;resource	none	descriptive statistics - resource;perspective - control flow	how	no	aggregate	no	no	no	no	no	no
94	no_hardness	765	paraphrase	Informe a quantidade de casos em que a atividade 'declaração aprovada pelo responsável pelo orçamento' foi associada aos recursos Eugine ou Marie.	Report the number of cases in which the 'declaration approved by budget owner' activity was associated with the Eugine or Marie resources.	Value	select count(distinct idcase) from event_log where activity = 'Declaration approved by budget owner' AND (resource = 'Marie' or resource = 'Eugene')	select count(distinct idcase) from event_log where activity = 'Declaração aprovada pelo responsável pelo orçamento' AND (resource = 'Marie' or resource = 'Eugene')	cases	case	activity;resource	none	descriptive statistics - resource;perspective - control flow	none	no	aggregate	no	no	no	no	no	no
94	no_hardness	766	paraphrase	Eugene ou Marie aprovaram quantas declarações na posição de responsáveis pelo orçamento? 	Eugene or Marie approved how many declarations in their role as budget holders?	Domain	select count(distinct idcase) from event_log where activity = 'Declaration approved by budget owner' AND (resource = 'Marie' or resource = 'Eugene')	select count(distinct idcase) from event_log where activity = 'Declaração aprovada pelo responsável pelo orçamento' AND (resource = 'Marie' or resource = 'Eugene')	cases	case	activity;resource	none	descriptive statistics - resource;perspective - control flow	how	no	aggregate	no	no	no	no	no	no
94	no_hardness	767	paraphrase	Quantas declarações foram aprovadas por Eugene ou Marie, na posição de responsáveis pelo orçamento? 	How many declarations were approved by Eugene or Marie, as budget holders?	Domain	select count(distinct idcase) from event_log where activity = 'Declaration approved by budget owner' AND (resource = 'Marie' or resource = 'Eugene')	select count(distinct idcase) from event_log where activity = 'Declaração aprovada pelo responsável pelo orçamento' AND (resource = 'Marie' or resource = 'Eugene')	cases	case	activity;resource	none	descriptive statistics - resource;perspective - control flow	how	no	aggregate	no	no	no	no	no	no
																						
95	hard	768	base	Quais atividades existentes no caso 'declaração 49464' não acontecem no caso 'declaração 76667'?	Which activities that exist in the 'declaration 49464' case do not occur in the 'declaration 76667' case?	Value	select activity from event_log where idcase = 'declaration 49464' except select activity from event_log where idcase = 'declaration 76667'	select activity from event_log where idcase = 'declaração 49464' except select activity from event_log where idcase = 'declaração 76667'	events	activity	case	none	descriptive statistics - control flow	which	no	none	no	yes	no	no	no	no
95	hard	769	paraphrase	Liste todas as atividades que foram executadas no caso 'declaração 49464' mas não foram executadas no caso 'declaração 76667'.	List all activities that were performed in the 'declaration 49464' case but were not performed in the 'declaration 76667' case.	Value	select activity from event_log where idcase = 'declaration 49464' except select activity from event_log where idcase = 'declaration 76667'	select activity from event_log where idcase = 'declaração 49464' except select activity from event_log where idcase = 'declaração 76667'	events	activity	case	none	descriptive statistics - control flow	none	no	none	no	yes	no	no	no	no
95	hard	770	paraphrase	Recupere o nome das atividades que fizeram parte do caso 'declaração 49464' e não fizeram parte do caso 'declaração 76667'.	Retrieve the names of activities that were part of the 'declaration 49464' case and were not part of the 'declaration 76667' case.	Value	select activity from event_log where idcase = 'declaration 49464' except select activity from event_log where idcase = 'declaration 76667'	select activity from event_log where idcase = 'declaração 49464' except select activity from event_log where idcase = 'declaração 76667'	events	activity	case	none	descriptive statistics - control flow	none	no	none	no	yes	no	no	no	no
95	hard	771	paraphrase	O que ocorreu na declaração 49464 que não ocorreu na declaração 76667?	What occurred in declaration 49464 that did not occur in declaration 76667?	Domain	select activity from event_log where idcase = 'declaration 49464' except select activity from event_log where idcase = 'declaration 76667'	select activity from event_log where idcase = 'declaração 49464' except select activity from event_log where idcase = 'declaração 76667'	events	activity	case	none	descriptive statistics - control flow	what	no	none	no	yes	no	no	no	no
																						
96	medium	772	base	Para cada recurso que atuou na atividade 'declaração requisitada pelo funcionário' mais do que duas vezes, informe o número de vezes em que essa atuação ocorreu.	For each resource that acted in the 'declaration submitted by employee' activity more than twice, report the number of times this action occurred.	Value	select resource, count(*) from event_log where activity = 'Declaration submitted by employee' group by resource having count(*) > 2	select resource, count(*) from event_log where activity = 'Declaração requisitada pelo funcionário' group by resource having count(*) > 2	events	resource;event	activity	having	descriptive statistics - resource;perspective - control flow	none	no	aggregate	yes	no	no	no	no	no
96	medium	773	paraphrase	Quais recursos trabalharam na atividade 'declaração requisitada pelo funcionário' mais do que duas vezes? Liste também a contagem de atuações de cada recurso nesta atividade.	Which resources worked on the 'declaration submitted by employee' activity more than twice? Also, list the performance count of each resource in this activity.	Value	select resource, count(*) from event_log where activity = 'Declaration submitted by employee' group by resource having count(*) > 2	select resource, count(*) from event_log where activity = 'Declaração requisitada pelo funcionário' group by resource having count(*) > 2	events	resource;event	activity	having	descriptive statistics - resource;perspective - control flow	which	no	aggregate	yes	no	no	no	no	no
96	medium	774	paraphrase	Quais recursos atuaram na atividade 'declaração requisitada pelo funcionário' mais do que duas vezes? Liste também a contagem de atuações de cada recurso nesta atividade.	Which resources acted in the 'declaration submitted by employee' activity more than twice? Also, list the performance count of each resource in this activity.	Value	select resource, count(*) from event_log where activity = 'Declaration submitted by employee' group by resource having count(*) > 2	select resource, count(*) from event_log where activity = 'Declaração requisitada pelo funcionário' group by resource having count(*) > 2	events	resource;event	activity	having	descriptive statistics - resource;perspective - control flow	which	no	aggregate	yes	no	no	no	no	no
96	medium	775	paraphrase	Informe quantas vezes cada recurso atuou na atividade 'declaração requisitada pelo funcionário' caso isso tenha ocorrido mais do que duas vezes.	Report how many times each resource acted in the 'declaration submitted by employee' activity if this occurred more than twice.	Value	select resource, count(*) from event_log where activity = 'Declaration submitted by employee' group by resource having count(*) > 2	select resource, count(*) from event_log where activity = 'Declaração requisitada pelo funcionário' group by resource having count(*) > 2	events	resource;event	activity	having	descriptive statistics - resource;perspective - control flow	how	no	aggregate	yes	no	no	no	no	no
96	medium	776	paraphrase	Se um recurso atuou mais do que duas vezes na atividade 'declaração requisitada pelo funcionário', informe o nome do recurso e o número de vezes em que essa atuação ocorreu.	If a resource acted more than twice in the 'declaration submitted by employee' activity, report the name of the resource and the number of times this action occurred.	Value	select resource, count(*) from event_log where activity = 'Declaration submitted by employee' group by resource having count(*) > 2	select resource, count(*) from event_log where activity = 'Declaração requisitada pelo funcionário' group by resource having count(*) > 2	events	resource;event	activity	having	descriptive statistics - resource;perspective - control flow	none	no	aggregate	yes	no	no	no	no	no
96	medium	777	paraphrase	Caso um recurso tenha atuado em mais do que dois eventos referente à atividade 'declaração requisitada pelo funcionário', informe o nome deste recurso e a quantidade de eventos em que essa atuação ocorreu.	If a resource has acted in more than twice in event relating to the 'declaration submitted by employee' activity, report the name of this resource and the number of events in which this action occurred.	Value	select resource, count(*) from event_log where activity = 'Declaration submitted by employee' group by resource having count(*) > 2	select resource, count(*) from event_log where activity = 'Declaração requisitada pelo funcionário' group by resource having count(*) > 2	events	resource;event	activity	having	descriptive statistics - resource;perspective - control flow	none	no	aggregate	yes	no	no	no	no	no
96	medium	778	paraphrase	Apresente um relatório com o nome do funcionário e a quantidade de vezes que ele requisitou uma declaração se ele o fez mais do que duas vezes.	Submit a report with the employee's name and the number of times they requested a declaration if they did so more than twice.	Domain	select resource, count(*) from event_log where activity = 'Declaration submitted by employee' group by resource having count(*) > 2	select resource, count(*) from event_log where activity = 'Declaração requisitada pelo funcionário' group by resource having count(*) > 2	events	resource;event	activity	having	descriptive statistics - resource;perspective - control flow	none	no	aggregate	yes	no	no	no	no	no
																						
97	medium	779	base	Quais casos passaram pela atividade 'requisição de pagamento' entre '2017-05-01' e '2017-05-10'?	Which cases went through the 'request payment' activity between '2017-05-01' and '2017-05-10'?	Value	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Request payment' AND timestamp BETWEEN '2017-05-01' AND '2017-05-10'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Requisição de pagamento' AND timestamp BETWEEN '2017-05-01' AND '2017-05-10'	cases	case	activity;timestamp	none	perspective - temporal;perspective - control flow	which	no	none	no	no	no	no	no	no
